username,user_id,email,user_role,ip_address,hour,device_type,action,session_period,risk_score,risk_level,timestamp,is_weekend,is_business_hours,is_sensitive_action,is_failed_action,session_length_category
guest_100,guest_100,guest_100@hospital.com,guest,203.1.1.1,10,desktop,suspicious_activity_detected,45,0.65,high,2025-08-31T10:35:22.018277,True,True,False,False,medium
employee_076,employee_076,employee_076@hospital.com,employee,27.72.59.12,18,mobile,user_login,35,0.45,medium,2025-09-04T18:05:44.018277,False,False,False,False,medium
employee_090,employee_090,employee_090@hospital.com,employee,1.128.0.3,0,mobile,page_view_home,28,0.55,high,2025-08-27T00:54:33.018277,False,False,False,False,short
accountant_070,accountant_070,accountant_070@hospital.com,accountant,41.203.72.7,11,mobile,policy_violation,30,0.55,high,2025-08-30T11:10:51.018277,True,True,False,False,medium
employee_087,employee_087,employee_087@hospital.com,employee,8.8.8.9,7,mobile,user_logout,4,0.55,high,2025-09-05T07:37:32.018277,False,False,False,False,short
nurse_042,nurse_042,nurse_042@hospital.com,nurse,41.203.72.6,8,desktop,user_logout,231,0.25,medium,2025-08-24T08:45:33.018277,True,False,False,False,long
employee_090,employee_090,employee_090@hospital.com,employee,10.0.0.51,19,mobile,page_view_home,19,0.55,high,2025-09-18T19:25:15.018277,False,False,False,False,short
manager_003,manager_003,manager_003@hospital.com,manager,24.114.123.45,8,mobile,access_audit_log,31,0.35,medium,2025-09-13T08:58:56.018277,True,False,False,False,medium
doctor_012,doctor_012,doctor_012@hospital.com,doctor,27.72.59.13,1,desktop,click_nav_medical_header,44,0.3,medium,2025-08-22T01:31:10.018277,False,False,False,False,medium
contractor_060,contractor_060,contractor_060@hospital.com,contractor,1.128.0.1,17,desktop,access_financial_report,3,0.45,medium,2025-09-08T17:46:42.018277,False,True,False,False,short
nurse_032,nurse_032,nurse_032@hospital.com,nurse,99.240.1.2,4,desktop,user_logout,2,0.35,medium,2025-09-06T04:42:45.018277,True,False,False,False,short
employee_083,employee_083,employee_083@hospital.com,employee,203.1.1.1,8,mobile,user_logout,12,0.45,medium,2025-09-10T08:17:45.018277,False,False,False,False,short
doctor_016,doctor_016,doctor_016@hospital.com,doctor,81.2.69.144,4,desktop,click_nav_medical_header,58,0.3,medium,2025-09-19T04:19:05.019275,False,False,False,False,medium
manager_005,manager_005,manager_005@hospital.com,manager,86.1.2.3,17,desktop,user_login,88,0.35,medium,2025-08-25T17:45:50.019275,False,True,False,False,medium
nurse_035,nurse_035,nurse_035@hospital.com,nurse,105.112.96.13,2,known,page_view_medical_records,44,0.45,medium,2025-09-08T02:46:51.019275,False,False,False,False,medium
doctor_009,doctor_009,doctor_009@hospital.com,doctor,81.2.69.142,12,mobile,access_patient_record,6,0.3,medium,2025-08-30T12:28:55.019275,True,True,False,False,short
manager_003,manager_003,manager_003@hospital.com,manager,24.114.123.45,11,mobile,page_view_admin_dashboard,8,0.3,medium,2025-08-24T11:15:06.019275,True,True,False,False,short
guest_098,guest_098,guest_098@hospital.com,guest,210.5.32.148,7,mobile,user_login,25,0.5,high,2025-08-24T07:13:25.019275,True,False,False,False,short
guest_093,guest_093,guest_093@hospital.com,guest,41.203.72.7,5,mobile,user_logout,29,0.55,high,2025-09-01T05:03:50.019275,False,False,False,False,short
employee_088,employee_088,employee_088@hospital.com,employee,86.1.2.3,7,desktop,page_view_home,14,0.4,medium,2025-08-23T07:06:44.019275,True,False,False,False,short
manager_007,manager_007,manager_007@hospital.com,manager,86.1.2.4,4,mobile,user_login,8,0.45,medium,2025-09-02T04:53:44.019275,False,False,False,False,short
contractor_064,contractor_064,contractor_064@hospital.com,contractor,8.8.8.8,2,known,user_login,5,0.65,high,2025-09-05T02:00:28.019275,False,False,False,False,short
guest_094,guest_094,guest_094@hospital.com,guest,86.1.2.4,19,desktop,user_login,10,0.55,high,2025-09-09T19:15:08.019275,False,False,False,False,short
doctor_016,doctor_016,doctor_016@hospital.com,doctor,81.2.69.144,13,desktop,access_patient_record,6,0.25,medium,2025-09-04T13:57:46.019275,False,True,False,False,short
employee_085,employee_085,employee_085@hospital.com,employee,99.240.1.3,5,mobile,user_logout,6,0.35,medium,2025-09-17T05:43:42.019275,False,False,False,False,short
contractor_065,contractor_065,contractor_065@hospital.com,contractor,24.114.123.46,11,desktop,click_nav_financial_header,4,0.4,medium,2025-09-17T11:46:25.019275,False,True,False,False,short
doctor_013,doctor_013,doctor_013@hospital.com,doctor,203.1.1.1,6,desktop,user_login,24,0.4,medium,2025-08-21T06:19:14.019275,False,False,False,False,short
doctor_016,doctor_016,doctor_016@hospital.com,doctor,1.128.0.2,13,desktop,user_logout,44,0.35,medium,2025-09-14T13:38:03.019275,True,True,False,False,medium
nurse_049,nurse_049,nurse_049@hospital.com,nurse,86.1.2.3,7,mobile,page_view_prescriptions,83,0.35,medium,2025-09-19T07:43:47.019275,False,False,False,False,medium
manager_006,manager_006,manager_006@hospital.com,manager,27.72.59.12,6,desktop,access_audit_log,60,0.35,medium,2025-08-26T06:56:58.019275,False,False,False,False,medium
nurse_041,nurse_041,nurse_041@hospital.com,nurse,126.1.1.3,15,mobile,access_patient_record,16,0.35,medium,2025-09-07T15:18:19.019275,True,True,False,False,short
nurse_044,nurse_044,nurse_044@hospital.com,nurse,24.114.123.47,10,desktop,page_view_medical_records,31,0.25,medium,2025-08-28T10:21:50.019275,False,True,False,False,medium
nurse_049,nurse_049,nurse_049@hospital.com,nurse,81.2.69.144,11,mobile,page_view_medical_records,22,0.2,low,2025-09-13T11:01:04.019275,True,True,False,False,short
accountant_070,accountant_070,accountant_070@hospital.com,accountant,41.203.72.7,17,mobile,user_login,44,0.35,medium,2025-09-04T17:05:46.019275,False,True,False,False,medium
doctor_008,doctor_008,doctor_008@hospital.com,doctor,24.114.123.46,12,mobile,access_patient_record,56,0.3,medium,2025-09-03T12:16:32.019275,False,True,False,False,medium
manager_006,manager_006,manager_006@hospital.com,manager,24.114.123.47,1,desktop,navigate_to_admin,71,0.45,medium,2025-09-08T01:51:23.019275,False,False,False,False,medium
accountant_066,accountant_066,accountant_066@hospital.com,accountant,203.1.1.1,17,desktop,page_view_financial_data,243,0.45,medium,2025-09-19T17:40:45.019275,False,True,False,False,long
nurse_031,nurse_031,nurse_031@hospital.com,nurse,81.2.69.143,21,mobile,access_patient_record,17,0.25,medium,2025-09-06T21:59:43.019275,True,False,False,False,short
nurse_038,nurse_038,nurse_038@hospital.com,nurse,24.114.123.45,19,desktop,page_view_medical_records,35,0.35,medium,2025-08-27T19:13:37.019275,False,False,False,False,medium
contractor_059,contractor_059,contractor_059@hospital.com,contractor,1.128.0.3,6,desktop,user_login,13,0.45,medium,2025-09-10T06:08:51.019275,False,False,False,False,short
nurse_052,nurse_052,nurse_052@hospital.com,nurse,24.114.123.45,21,mobile,access_patient_record,16,0.3,medium,2025-09-04T21:09:51.019275,False,False,False,False,short
accountant_066,accountant_066,accountant_066@hospital.com,accountant,172.16.0.10,8,desktop,page_view_financial_data,15,0.4,medium,2025-09-12T08:39:59.019275,False,False,False,False,short
contractor_065,contractor_065,contractor_065@hospital.com,contractor,24.114.123.46,20,desktop,click_nav_financial_header,19,0.45,medium,2025-09-10T20:49:44.019275,False,False,False,False,short
nurse_045,nurse_045,nurse_045@hospital.com,nurse,99.240.1.2,21,mobile,access_patient_record,2,0.35,medium,2025-09-04T21:25:35.019275,False,False,False,False,short
nurse_053,nurse_053,nurse_053@hospital.com,nurse,86.1.2.3,1,desktop,user_logout,44,0.35,medium,2025-08-26T01:14:44.019275,False,False,False,False,medium
doctor_020,doctor_020,doctor_020@hospital.com,doctor,105.112.96.12,6,desktop,user_login,55,0.35,medium,2025-08-21T06:57:42.019275,False,False,False,False,medium
guest_094,guest_094,guest_094@hospital.com,guest,86.1.2.4,12,desktop,user_logout,29,0.5,high,2025-09-15T12:29:42.019275,False,True,False,False,short
nurse_029,nurse_029,nurse_029@hospital.com,nurse,24.114.123.46,4,mobile,page_view_medical_records,20,0.3,medium,2025-09-17T04:58:40.019275,False,False,False,False,short
doctor_012,doctor_012,doctor_012@hospital.com,doctor,27.72.59.13,20,desktop,access_patient_record,91,0.3,medium,2025-09-13T20:59:26.019275,True,False,False,False,medium
doctor_016,doctor_016,doctor_016@hospital.com,doctor,81.2.69.144,2,desktop,click_nav_medical_header,23,0.3,medium,2025-09-13T02:35:48.019275,True,False,False,False,short
employee_089,employee_089,employee_089@hospital.com,employee,86.1.2.4,21,mobile,page_view_dashboard,18,0.45,medium,2025-08-24T21:41:42.019275,True,False,False,False,short
employee_090,employee_090,employee_090@hospital.com,employee,24.114.123.46,23,mobile,user_logout,46,0.45,medium,2025-09-12T23:54:58.019275,False,False,False,False,medium
contractor_060,contractor_060,contractor_060@hospital.com,contractor,1.128.0.1,2,desktop,user_login,58,0.5,high,2025-08-30T02:24:08.019275,True,False,False,False,medium
nurse_048,nurse_048,nurse_048@hospital.com,nurse,126.1.1.2,2,desktop,click_nav_medical_header,14,0.45,medium,2025-09-08T02:46:30.019275,False,False,False,False,short
doctor_025,doctor_025,doctor_025@hospital.com,doctor,86.1.2.4,2,mobile,page_view_medical_records,10,0.35,medium,2025-09-03T02:22:48.019275,False,False,False,False,short
doctor_023,doctor_023,doctor_023@hospital.com,doctor,24.114.123.45,12,desktop,click_nav_medical_header,9,0.35,medium,2025-09-03T12:05:48.019275,False,True,False,False,short
doctor_020,doctor_020,doctor_020@hospital.com,doctor,105.112.96.12,0,desktop,user_logout,5,0.35,medium,2025-08-31T00:30:17.019275,True,False,False,False,short
contractor_058,contractor_058,contractor_058@hospital.com,contractor,81.2.69.142,13,tablet,user_login,22,0.55,high,2025-09-17T13:04:21.019275,False,True,False,False,short
accountant_066,accountant_066,accountant_066@hospital.com,accountant,172.16.0.10,5,desktop,user_login,23,0.4,medium,2025-08-24T05:13:11.019275,True,False,False,False,short
guest_097,guest_097,guest_097@hospital.com,guest,210.5.32.147,20,mobile,page_view_dashboard,16,0.55,high,2025-09-12T20:18:04.019275,False,False,False,False,short
nurse_033,nurse_033,nurse_033@hospital.com,nurse,24.114.123.47,10,mobile,user_logout,64,0.3,medium,2025-08-21T10:23:09.019275,False,True,False,False,medium
manager_004,manager_004,manager_004@hospital.com,manager,192.168.1.101,11,desktop,page_view_dashboard,31,0.45,medium,2025-08-31T11:39:46.019275,True,True,False,False,medium
employee_090,employee_090,employee_090@hospital.com,employee,24.114.123.46,16,mobile,page_view_home,61,0.4,medium,2025-09-19T16:41:13.019275,False,True,False,False,medium
doctor_023,doctor_023,doctor_023@hospital.com,doctor,24.114.123.45,11,desktop,user_login,15,0.35,medium,2025-08-25T11:15:23.019275,False,True,False,False,short
nurse_051,nurse_051,nurse_051@hospital.com,nurse,10.0.0.50,3,desktop,failed_login_attempt,17,0.45,medium,2025-08-27T03:09:56.019275,False,False,False,True,short
nurse_045,nurse_045,nurse_045@hospital.com,nurse,99.240.1.2,23,mobile,access_patient_record,20,0.35,medium,2025-08-28T23:49:40.019275,False,False,False,False,short
guest_098,guest_098,guest_098@hospital.com,guest,210.5.32.148,12,known,user_login,9,0.55,high,2025-08-21T12:53:55.019275,False,True,False,False,short
contractor_059,contractor_059,contractor_059@hospital.com,contractor,177.1.1.2,8,desktop,user_logout,8,0.55,high,2025-09-10T08:53:44.019275,False,False,False,False,short
guest_097,guest_097,guest_097@hospital.com,guest,41.203.72.5,12,mobile,page_view_home,13,0.6,high,2025-08-26T12:06:08.019275,False,True,False,False,short
doctor_011,doctor_011,doctor_011@hospital.com,doctor,1.128.0.1,16,desktop,page_view_prescriptions,42,0.3,medium,2025-08-26T16:16:59.019275,False,True,False,False,medium
nurse_035,nurse_035,nurse_035@hospital.com,nurse,210.5.32.146,19,desktop,page_view_medical_records,3,0.25,medium,2025-08-31T19:17:56.019792,True,False,False,False,short
employee_089,employee_089,employee_089@hospital.com,employee,86.1.2.4,4,mobile,page_view_home,18,0.45,medium,2025-09-05T04:13:26.019792,False,False,False,False,short
admin_002,admin_002,admin_002@hospital.com,admin,192.168.1.101,11,mobile,page_view_dashboard,13,0.35,medium,2025-09-05T11:01:26.019792,False,True,False,False,short
manager_005,manager_005,manager_005@hospital.com,manager,86.1.2.3,6,desktop,navigate_to_admin,3,0.4,medium,2025-09-09T06:14:40.019792,False,False,False,False,short
employee_088,employee_088,employee_088@hospital.com,employee,86.1.2.3,20,desktop,page_view_home,117,0.4,medium,2025-08-28T20:40:28.019792,False,False,False,False,medium
nurse_028,nurse_028,nurse_028@hospital.com,nurse,126.1.1.3,10,desktop,user_logout,15,0.35,medium,2025-09-15T10:48:43.019792,False,True,False,False,short
guest_096,guest_096,guest_096@hospital.com,guest,1.128.0.1,17,mobile,page_view_dashboard,19,0.45,medium,2025-09-04T17:24:59.019792,False,True,False,False,short
manager_007,manager_007,manager_007@hospital.com,manager,86.1.2.4,22,mobile,access_audit_log,12,0.45,medium,2025-09-18T22:03:09.019792,False,False,False,False,short
nurse_055,nurse_055,nurse_055@hospital.com,nurse,86.1.2.3,7,desktop,user_logout,61,0.3,medium,2025-09-20T07:34:01.019792,True,False,False,False,medium
employee_081,employee_081,employee_081@hospital.com,employee,41.203.72.6,15,desktop,page_view_home,45,0.3,medium,2025-08-31T15:50:33.019792,True,True,False,False,medium
employee_081,employee_081,employee_081@hospital.com,employee,41.203.72.6,20,desktop,user_logout,14,0.35,medium,2025-08-29T20:22:49.019792,False,False,False,False,short
employee_079,employee_079,employee_079@hospital.com,employee,203.1.1.1,17,desktop,page_view_home,98,0.45,medium,2025-09-13T17:23:27.019792,True,True,False,False,medium
nurse_039,nurse_039,nurse_039@hospital.com,nurse,24.114.123.47,2,desktop,click_nav_medical_header,13,0.3,medium,2025-08-22T02:23:05.019792,False,False,False,False,short
employee_080,employee_080,employee_080@hospital.com,employee,203.1.1.1,17,mobile,page_view_home,8,0.3,medium,2025-09-16T17:17:40.019792,False,True,False,False,short
employee_087,employee_087,employee_087@hospital.com,employee,24.114.123.47,17,mobile,failed_login_attempt,54,0.55,high,2025-09-08T17:42:09.019792,False,True,False,True,medium
accountant_066,accountant_066,accountant_066@hospital.com,accountant,172.16.0.10,13,desktop,access_financial_report,8,0.35,medium,2025-09-09T13:25:35.019792,False,True,False,False,short
contractor_062,contractor_062,contractor_062@hospital.com,contractor,192.168.1.100,14,mobile,page_view_financial_data,13,0.5,high,2025-09-01T14:06:06.019792,False,True,False,False,short
guest_091,guest_091,guest_091@hospital.com,guest,24.114.123.45,9,desktop,user_logout,30,0.4,medium,2025-08-30T09:27:59.019792,True,True,False,False,medium
nurse_047,nurse_047,nurse_047@hospital.com,nurse,41.203.72.7,19,mobile,access_patient_record,11,0.25,medium,2025-09-05T19:19:24.019792,False,False,False,False,short
guest_094,guest_094,guest_094@hospital.com,guest,117.239.195.3,10,known,user_login,5,0.7,high,2025-08-26T10:27:06.019792,False,True,False,False,short
accountant_074,accountant_074,accountant_074@hospital.com,accountant,172.16.0.10,22,desktop,click_nav_financial_header,7,0.45,medium,2025-09-01T22:54:26.019792,False,False,False,False,short
employee_088,employee_088,employee_088@hospital.com,employee,86.1.2.3,6,new,page_view_home,9,0.5,high,2025-09-11T06:33:27.019792,False,False,False,False,short
nurse_030,nurse_030,nurse_030@hospital.com,nurse,203.1.1.1,6,known,page_view_prescriptions,6,0.45,medium,2025-09-10T06:16:22.019792,False,False,False,False,short
guest_093,guest_093,guest_093@hospital.com,guest,41.203.72.7,8,mobile,user_logout,73,0.55,high,2025-09-20T08:10:43.019792,True,False,False,False,medium
doctor_026,doctor_026,doctor_026@hospital.com,doctor,203.1.1.1,19,desktop,user_logout,48,0.35,medium,2025-09-18T19:31:03.019792,False,False,False,False,medium
employee_086,employee_086,employee_086@hospital.com,employee,81.2.69.144,16,desktop,user_login,70,0.3,medium,2025-09-06T16:05:29.019792,True,True,False,False,medium
doctor_015,doctor_015,doctor_015@hospital.com,doctor,192.168.1.100,8,desktop,click_nav_medical_header,37,0.35,medium,2025-09-01T08:55:15.019792,False,False,False,False,medium
guest_094,guest_094,guest_094@hospital.com,guest,41.203.72.7,8,desktop,user_login,12,0.65,high,2025-08-30T08:11:53.019792,True,False,False,False,short
employee_081,employee_081,employee_081@hospital.com,employee,41.203.72.6,6,desktop,user_logout,7,0.35,medium,2025-09-06T06:39:01.019792,True,False,False,False,short
nurse_050,nurse_050,nurse_050@hospital.com,nurse,105.112.96.12,10,desktop,user_logout,16,0.25,medium,2025-09-04T10:36:31.019792,False,True,False,False,short
nurse_045,nurse_045,nurse_045@hospital.com,nurse,99.240.1.2,3,mobile,page_view_prescriptions,50,0.35,medium,2025-08-31T03:19:10.019792,True,False,False,False,medium
contractor_064,contractor_064,contractor_064@hospital.com,contractor,10.0.0.51,1,mobile,user_login,60,0.45,medium,2025-09-06T01:21:13.019792,True,False,False,False,medium
employee_088,employee_088,employee_088@hospital.com,employee,1.128.0.1,7,desktop,user_login,14,0.5,high,2025-09-07T07:37:19.019792,True,False,False,False,short
doctor_023,doctor_023,doctor_023@hospital.com,doctor,24.114.123.45,10,desktop,user_login,10,0.35,medium,2025-09-19T10:58:18.019792,False,True,False,False,short
doctor_017,doctor_017,doctor_017@hospital.com,doctor,86.1.2.4,4,desktop,click_nav_medical_header,9,0.35,medium,2025-08-21T04:28:34.019792,False,False,False,False,short
doctor_016,doctor_016,doctor_016@hospital.com,doctor,81.2.69.144,21,desktop,page_view_prescriptions,49,0.3,medium,2025-09-14T21:40:38.019792,True,False,False,False,medium
nurse_031,nurse_031,nurse_031@hospital.com,nurse,81.2.69.143,17,mobile,user_logout,39,0.2,low,2025-08-26T17:40:11.019792,False,True,False,False,medium
employee_085,employee_085,employee_085@hospital.com,employee,99.240.1.3,10,mobile,policy_violation,17,0.5,high,2025-08-25T10:00:03.019792,False,True,False,False,short
doctor_011,doctor_011,doctor_011@hospital.com,doctor,117.239.195.2,9,desktop,page_view_medical_records,13,0.4,medium,2025-09-20T09:58:31.019792,True,True,False,False,short
doctor_015,doctor_015,doctor_015@hospital.com,doctor,192.168.1.100,23,desktop,user_login,11,0.35,medium,2025-08-26T23:22:49.019792,False,False,False,False,short
employee_084,employee_084,employee_084@hospital.com,employee,41.203.72.5,4,mobile,user_login,17,0.55,high,2025-09-17T04:28:10.019792,False,False,False,False,short
doctor_010,doctor_010,doctor_010@hospital.com,doctor,210.5.32.146,0,mobile,page_view_prescriptions,12,0.4,medium,2025-08-28T00:05:18.019792,False,False,False,False,short
nurse_032,nurse_032,nurse_032@hospital.com,nurse,99.240.1.2,9,desktop,user_logout,23,0.3,medium,2025-09-02T09:14:16.019792,False,True,False,False,short
doctor_012,doctor_012,doctor_012@hospital.com,doctor,27.72.59.13,9,desktop,user_logout,27,0.25,medium,2025-09-16T09:32:23.019792,False,True,False,False,short
doctor_014,doctor_014,doctor_014@hospital.com,doctor,24.114.123.45,23,mobile,page_view_medical_records,3,0.35,medium,2025-09-02T23:09:18.019792,False,False,False,False,short
doctor_010,doctor_010,doctor_010@hospital.com,doctor,24.114.123.46,15,mobile,page_view_prescriptions,7,0.25,medium,2025-09-18T15:03:00.019792,False,True,False,False,short
contractor_064,contractor_064,contractor_064@hospital.com,contractor,10.0.0.51,11,mobile,click_nav_financial_header,65,0.4,medium,2025-09-10T11:20:46.019792,False,True,False,False,medium
manager_005,manager_005,manager_005@hospital.com,manager,86.1.2.3,15,desktop,suspicious_activity_detected,6,0.55,high,2025-09-18T15:09:33.019792,False,True,False,False,short
accountant_074,accountant_074,accountant_074@hospital.com,accountant,172.16.0.10,17,mobile,page_view_financial_data,73,0.5,high,2025-09-13T17:32:10.019792,True,True,False,False,medium
accountant_073,accountant_073,accountant_073@hospital.com,accountant,27.72.59.12,0,mobile,click_nav_financial_header,29,0.45,medium,2025-08-22T00:42:58.019792,False,False,False,False,short
accountant_075,accountant_075,accountant_075@hospital.com,accountant,210.5.32.147,17,desktop,user_logout,40,0.35,medium,2025-09-18T17:22:03.019792,False,True,False,False,medium
doctor_021,doctor_021,doctor_021@hospital.com,doctor,1.128.0.3,9,known,user_logout,16,0.45,medium,2025-09-09T09:59:06.019792,False,True,False,False,short
doctor_023,doctor_023,doctor_023@hospital.com,doctor,24.114.123.45,20,desktop,click_nav_medical_header,112,0.4,medium,2025-09-09T20:42:38.019792,False,False,False,False,medium
doctor_018,doctor_018,doctor_018@hospital.com,doctor,41.203.72.6,0,mobile,access_patient_record,35,0.4,medium,2025-09-14T00:07:30.019792,True,False,False,False,medium
contractor_064,contractor_064,contractor_064@hospital.com,contractor,10.0.0.51,19,mobile,user_login,69,0.45,medium,2025-09-03T19:24:46.019792,False,False,False,False,medium
nurse_035,nurse_035,nurse_035@hospital.com,nurse,210.5.32.146,10,desktop,page_view_prescriptions,10,0.2,low,2025-08-21T10:47:43.019792,False,True,False,False,short
nurse_028,nurse_028,nurse_028@hospital.com,nurse,24.114.123.47,1,desktop,user_login,16,0.3,medium,2025-09-08T01:59:13.019792,False,False,False,False,short
nurse_041,nurse_041,nurse_041@hospital.com,nurse,27.72.59.12,17,mobile,page_view_medical_records,32,0.25,medium,2025-09-02T17:38:47.019792,False,True,False,False,medium
accountant_066,accountant_066,accountant_066@hospital.com,accountant,172.16.0.10,2,desktop,user_login,40,0.4,medium,2025-09-20T02:01:49.019792,True,False,False,False,medium
employee_080,employee_080,employee_080@hospital.com,employee,203.1.1.1,3,mobile,user_logout,68,0.35,medium,2025-08-21T03:56:27.019792,False,False,False,False,medium
employee_083,employee_083,employee_083@hospital.com,employee,203.1.1.1,11,mobile,page_view_home,11,0.4,medium,2025-09-17T11:37:36.019792,False,True,False,False,short
employee_082,employee_082,employee_082@hospital.com,employee,90.84.1.1,19,desktop,suspicious_activity_detected,34,0.7,high,2025-09-13T19:29:08.019792,True,False,False,False,medium
employee_078,employee_078,employee_078@hospital.com,employee,81.2.69.144,17,mobile,page_view_home,13,0.35,medium,2025-09-07T17:49:09.019792,True,True,False,False,short
nurse_031,nurse_031,nurse_031@hospital.com,nurse,81.2.69.143,14,mobile,access_patient_record,20,0.2,low,2025-08-27T14:22:45.019792,False,True,False,False,short
contractor_065,contractor_065,contractor_065@hospital.com,contractor,8.8.8.8,15,desktop,click_nav_financial_header,40,0.5,high,2025-09-18T15:54:00.019792,False,True,False,False,medium
employee_078,employee_078,employee_078@hospital.com,employee,81.2.69.144,4,mobile,user_login,8,0.4,medium,2025-08-24T04:43:10.019792,True,False,False,False,short
contractor_059,contractor_059,contractor_059@hospital.com,contractor,91.64.1.1,5,desktop,user_login,101,0.55,high,2025-09-01T05:06:53.019792,False,False,False,False,medium
nurse_040,nurse_040,nurse_040@hospital.com,nurse,203.1.1.2,1,desktop,page_view_prescriptions,29,0.45,medium,2025-08-31T01:29:43.019792,True,False,False,False,short
doctor_021,doctor_021,doctor_021@hospital.com,doctor,1.128.0.3,11,mobile,page_view_medical_records,12,0.35,medium,2025-09-17T11:00:12.019792,False,True,False,False,short
accountant_071,accountant_071,accountant_071@hospital.com,accountant,86.1.2.3,5,mobile,click_nav_financial_header,19,0.45,medium,2025-08-25T05:50:35.019792,False,False,False,False,short
employee_084,employee_084,employee_084@hospital.com,employee,41.203.72.5,9,desktop,page_view_dashboard,22,0.4,medium,2025-09-01T09:48:55.019792,False,True,False,False,short
nurse_031,nurse_031,nurse_031@hospital.com,nurse,81.2.69.143,16,mobile,user_logout,9,0.2,low,2025-09-08T16:56:25.019792,False,True,False,False,short
doctor_023,doctor_023,doctor_023@hospital.com,doctor,24.114.123.45,14,desktop,user_logout,18,0.35,medium,2025-09-06T14:37:40.019792,True,True,False,False,short
guest_091,guest_091,guest_091@hospital.com,guest,24.114.123.45,20,desktop,user_login,13,0.45,medium,2025-08-21T20:46:08.019792,False,False,False,False,short
nurse_046,nurse_046,nurse_046@hospital.com,nurse,210.5.32.146,16,mobile,access_patient_record,166,0.25,medium,2025-08-22T16:32:36.019792,False,True,False,False,long
nurse_053,nurse_053,nurse_053@hospital.com,nurse,8.8.8.8,16,mobile,access_patient_record,16,0.3,medium,2025-09-06T16:13:12.019792,True,True,False,False,short
manager_004,manager_004,manager_004@hospital.com,manager,1.128.0.2,18,desktop,page_view_admin_dashboard,3,0.4,medium,2025-08-29T18:53:41.019792,False,False,False,False,short
nurse_048,nurse_048,nurse_048@hospital.com,nurse,10.0.0.50,12,desktop,click_nav_medical_header,1,0.3,medium,2025-08-24T12:43:17.019792,True,True,False,False,short
doctor_022,doctor_022,doctor_022@hospital.com,doctor,177.1.1.3,11,desktop,access_patient_record,21,0.4,medium,2025-08-30T11:42:43.019792,True,True,False,False,short
nurse_041,nurse_041,nurse_041@hospital.com,nurse,27.72.59.12,21,mobile,failed_login_attempt,41,0.45,medium,2025-09-17T21:42:48.019792,False,False,False,True,medium
manager_007,manager_007,manager_007@hospital.com,manager,86.1.2.4,1,mobile,user_login,12,0.45,medium,2025-09-16T01:15:45.019792,False,False,False,False,short
manager_006,manager_006,manager_006@hospital.com,manager,106.51.1.1,19,desktop,page_view_dashboard,21,0.45,medium,2025-08-26T19:26:19.019792,False,False,False,False,short
employee_084,employee_084,employee_084@hospital.com,employee,41.203.72.5,19,known,user_login,5,0.55,high,2025-09-02T19:43:49.019792,False,False,False,False,short
contractor_063,contractor_063,contractor_063@hospital.com,contractor,24.114.123.46,19,desktop,user_login,14,0.45,medium,2025-08-30T19:49:08.019792,True,False,False,False,short
nurse_035,nurse_035,nurse_035@hospital.com,nurse,210.5.32.146,20,desktop,user_logout,3,0.25,medium,2025-08-30T20:03:04.019792,True,False,False,False,short
accountant_066,accountant_066,accountant_066@hospital.com,accountant,172.16.0.10,23,desktop,access_financial_report,25,0.4,medium,2025-09-19T23:50:59.019792,False,False,False,False,short
manager_004,manager_004,manager_004@hospital.com,manager,1.128.0.2,17,desktop,user_login,23,0.35,medium,2025-08-31T17:19:50.019792,True,True,False,False,short
nurse_048,nurse_048,nurse_048@hospital.com,nurse,10.0.0.50,19,desktop,access_patient_record,10,0.35,medium,2025-09-17T19:39:30.019792,False,False,False,False,short
doctor_008,doctor_008,doctor_008@hospital.com,doctor,24.114.123.46,14,mobile,access_patient_record,4,0.3,medium,2025-09-15T14:54:40.019792,False,True,False,False,short
employee_090,employee_090,employee_090@hospital.com,employee,24.114.123.46,21,mobile,user_login,14,0.45,medium,2025-09-07T21:54:11.019792,True,False,False,False,short
manager_006,manager_006,manager_006@hospital.com,manager,27.72.59.12,6,desktop,navigate_to_admin,35,0.35,medium,2025-09-14T06:14:22.019792,True,False,False,False,medium
employee_086,employee_086,employee_086@hospital.com,employee,81.2.69.144,19,desktop,user_logout,17,0.35,medium,2025-09-01T19:51:47.019792,False,False,False,False,short
employee_088,employee_088,employee_088@hospital.com,employee,86.1.2.3,2,known,user_logout,24,0.5,high,2025-08-23T02:53:21.019792,True,False,False,False,short
nurse_042,nurse_042,nurse_042@hospital.com,nurse,41.203.72.6,6,desktop,user_logout,112,0.25,medium,2025-09-09T06:41:46.019792,False,False,False,False,medium
guest_094,guest_094,guest_094@hospital.com,guest,86.1.2.4,3,desktop,page_view_home,69,0.55,high,2025-08-24T03:14:44.019792,True,False,False,False,medium
accountant_075,accountant_075,accountant_075@hospital.com,accountant,8.8.8.9,22,desktop,user_logout,27,0.5,high,2025-09-08T22:48:52.019792,False,False,False,False,short
doctor_017,doctor_017,doctor_017@hospital.com,doctor,81.2.69.142,21,desktop,page_view_prescriptions,10,0.45,medium,2025-09-09T21:21:04.019792,False,False,False,False,short
manager_005,manager_005,manager_005@hospital.com,manager,86.1.2.3,0,desktop,user_logout,30,0.4,medium,2025-08-21T00:39:33.019792,False,False,False,False,medium
employee_088,employee_088,employee_088@hospital.com,employee,86.1.2.3,20,desktop,page_view_home,1,0.4,medium,2025-09-18T20:00:58.019792,False,False,False,False,short
